frequency,prong_length,prong_diameter,prong_gap,handle_length,handle_diameter
254.84136571579523,0.12377813812037407,0.0059644664896516646,0.009918555174184069,0.04911721403321418,0.007899923932169876
438.91580299322436,0.10389267525810468,0.004791752282872639,0.007980412263352341,0.03971695083499692,0.006058118720043126
255.0356048552986,0.1240525572742455,0.005940430560534219,0.009845458594325255,0.04924876922767516,0.007869939477749941
439.32443061389506,0.10505510073925427,0.004836591104330429,0.00795358997135104,0.0397878460418696,0.006047725367112248
512.6489769128807,0.09844379355064402,0.004575749628082165,0.007124934933995978,0.03783663164347175,0.005598633848491829
514.0421838495147,0.09798941780024494,0.004579779396980383,0.006959287483225574,0.037704822838278404,0.0054291057537572554
439.5566830534053,0.10511271311796666,0.004849111362973764,0.008087945681264839,0.04055875730929787,0.00605608518839421
254.89241945332418,0.1262848868666782,0.005971236241495147,0.010027345198311657,0.050147627923918775,0.008063320837132099
514.4101126694214,0.09605507799930042,0.00455021885169155,0.006872783897465168,0.03840492513552853,0.00548692670774718
511.7223012546308,0.09787523355717609,0.004519251039036732,0.006933005717646961,0.038728706239928,0.005476152235432306
513.3604756149354,0.09898865237734429,0.004576369970362263,0.0069297119850772046,0.03838519917330117,0.005531910638951556
254.82355394962732,0.12330829570432467,0.005921713178963336,0.010024674933606937,0.04910897348372556,0.008001593446393507
514.1157109755875,0.09639245904116378,0.004460586713618578,0.0070821523598139265,0.03744962825403811,0.0055621604238966955
512.9446093266249,0.09786512734376004,0.004579262216814032,0.007099138861190527,0.03828940430925106,0.005574493936533372
256.0710327453613,0.1255439879232468,0.006104681835737611,0.009905802832934582,0.05028224268987778,0.007888249703183354
510.1913788725393,0.09787100135968953,0.004573853233468759,0.007026802302722179,0.03821739325089402,0.00542448434794197
512.0916869206195,0.09755268269190169,0.004522600555906413,0.006988155522561707,0.03780488925338695,0.005517673420897581
439.68575181509175,0.10601069817833607,0.004840113347269273,0.007867139796471067,0.040563852791572666,0.0060785723309543785
509.744468608603,0.09763347554937465,0.004501126624267359,0.006955590791554448,0.038099435025540945,0.005448831055327547
256.5347043776554,0.1267570553999942,0.00600067926721127,0.010153271731641007,0.04972646254606911,0.008044623824570626
256.9622914510785,0.1227891538115279,0.006028701621725509,0.010196603375065087,0.04926345396746723,0.008005962056788194
255.56406982445938,0.1263978068340025,0.006102865797967499,0.010197139620599076,0.04963592310943213,0.007868451152033858
510.5881232068564,0.09991988903302142,0.004442717147656544,0.007082586664501557,0.03778285845692036,0.005524636885113945
256.88038603213914,0.12687166843449674,0.006007913791477163,0.010068182440694542,0.04956142959959246,0.007868475438907107
509.47815952388333,0.09832074606328649,0.004588976050396632,0.007090684495482583,0.038472922248347884,0.005556375125510828
440.091321572252,0.10478549814217089,0.004740885917561901,0.007924351977316267,0.03967774280443462,0.0059624192219877754
513.7399572800288,0.09888354084019647,0.0044718844898813635,0.007030390421453716,0.03749540993893612,0.005539342707716613
511.1896327475225,0.0979655099872652,0.00441580775929873,0.006891051654576649,0.03767403146832414,0.005481545170775883
255.6237813359757,0.12687443622092492,0.006014446332854769,0.010040879376574248,0.050149477300723555,0.007992211390166575
256.15324562223253,0.12418933759774299,0.005897757096631912,0.010025757412558525,0.050037819381311036,0.00808025106266462
256.89549201918936,0.12257246658418414,0.0060535566950865845,0.010059757065521273,0.04964461460798756,0.008145881992810744
438.2451623429975,0.10416585708807605,0.004860111130929658,0.007933929791048193,0.039690105608311745,0.006072873490603134
438.81222151030664,0.10664412372616279,0.0047105643538294445,0.007914402283936917,0.040413519272004254,0.005910299019987183
513.5811378509865,0.09807206649788884,0.004537812742446896,0.0069737209273846405,0.03837839675908941,0.0056028120090496885
441.390667365765,0.10578893637178813,0.00482381384416571,0.00804521649971208,0.04007580646872537,0.005885609559823935
441.2430112489468,0.10657878955651788,0.00475096943539291,0.007880745490814998,0.03941087141213221,0.005900562539218541
439.95835280971227,0.1053341084396144,0.0047591948824307955,0.00807621907662576,0.04005079033436574,0.006072996484919558
439.0685370405984,0.10396383336889972,0.004841972838072608,0.007854543827576107,0.04033033388220293,0.006107861470889438
256.4146963552934,0.1260046548507659,0.006042709914276332,0.00989915744294352,0.050785964034799784,0.008027984288960694
513.3430156388819,0.09724501965649096,0.004498415956744286,0.007020549494560853,0.03784093748056374,0.005589389755748134
512.6056158588304,0.09689932291136187,0.004530215158574184,0.00710415772979372,0.0374834362755285,0.005503760084950162
509.67297583981485,0.09915769810989511,0.00446572553233905,0.007003305396389482,0.03842388585080486,0.00555449019363919
438.4328620015466,0.10490453901957199,0.004803187229448094,0.007947878797891057,0.040661871363569344,0.005893316409733072
255.6138099435237,0.12579931019244203,0.006022509877282744,0.009965968385139714,0.04942433459394002,0.008104282038718399
437.92412399369607,0.10306400830565113,0.004779538185048709,0.007883828639540008,0.040298551961616406,0.00599970822177146
440.228858031364,0.10462676094667626,0.004740413479103069,0.008082027239559553,0.03955121625098595,0.006097126415683808
255.24088998765143,0.12697274672327843,0.005959489704473301,0.010132405483596176,0.04968633482279838,0.007977591055887622
513.2799420874177,0.09789314580319647,0.0044146505879508816,0.007035895404854671,0.03775918503309946,0.00551193767922109
439.5660426669664,0.10326271849194554,0.004790436221766289,0.008144968875630374,0.03953950595014008,0.006042933017346487
441.19860157913917,0.10686384377263553,0.004809499437016963,0.008086364013381584,0.04054756713670262,0.0060176734697923
511.9983127033606,0.09974133311392788,0.004442255021128736,0.006900002513859209,0.03726380138609411,0.005427982207774922
509.8124044249947,0.0986438659560094,0.004492488882162001,0.006966416490371098,0.03790992164793038,0.005596633886962989
254.88656544493972,0.12376520969162046,0.006100602126193466,0.00992670976043422,0.0500218895564366,0.008140480088437428
257.0046654632318,0.12428900957326815,0.0059055146886885825,0.009931183056052178,0.0493154203569245,0.00806178147867456
255.8188711349114,0.12397199693124965,0.005883252737889108,0.01011908291045235,0.04962967618003096,0.008007490418717378
510.97925112990663,0.09856620909187318,0.004412394734285068,0.007137139875160204,0.0375375397206944,0.005418261238239766
440.81536407645757,0.10324945798951557,0.004743842883118934,0.007924888125232381,0.040646352954818166,0.005923364236891695
438.6627170452287,0.10508943428300721,0.004880382697244483,0.008088301161879717,0.03938723139397549,0.006050917341434272
254.9520053866301,0.1259621050843717,0.005987262862408843,0.009871167013328854,0.04975156256911778,0.008091776906314501
256.4088998361522,0.12726860505653323,0.005958744333109471,0.009949931282502747,0.050340483663912486,0.00799879945079819
256.075946195164,0.12414947014535652,0.005959142813125532,0.010050364722006057,0.04932487672733228,0.007980483638031608
256.9912321260854,0.1264003808875577,0.005969099927157611,0.010130023618828917,0.04981093450235008,0.007999330706726142
440.30439155309887,0.10670955664435137,0.004734884920282805,0.00789431389102544,0.03923950041981874,0.0059425873031106035
438.47999315479177,0.10361836652210214,0.004713456524633766,0.007925937548458935,0.04047085718104617,0.00591501006073361
441.24426600640743,0.10577589031625825,0.004843151707627784,0.007957548677876939,0.04040954361096632,0.006057231301289944
256.95841177237884,0.12501262968457244,0.005884310418732038,0.009989415021912572,0.049307503296886546,0.008064740716968824
441.5135107049213,0.10457643950425664,0.004719826930954969,0.008067010021920812,0.04035290713709845,0.00611620008122314
438.7162430342935,0.10556624219987171,0.004797835783302469,0.00809056877964026,0.03976378608814196,0.006112421713714542
254.8224371866023,0.12585617942866065,0.005949779597483229,0.010001315621728797,0.04901205747174425,0.007893392120527185
442.1030084276583,0.10322344774954247,0.004764663407994154,0.008104124512588611,0.040034588171282574,0.005953721513115744
509.5159186143155,0.09761929442077694,0.004566035568612073,0.00701286236517561,0.038372988317220136,0.00547851266633952
256.2863601510672,0.12381854774239115,0.005996782114626421,0.009951843957162672,0.0494323207847685,0.007933126223216557
439.2501439675532,0.1031801695037148,0.004849549510693405,0.00788624496292247,0.03923948860283985,0.006038958506075201
438.2037202115743,0.10512267948426482,0.004751362076201923,0.008133282142073683,0.039613907166163705,0.006025102518467094
255.50825990093747,0.12406278293386187,0.006118674989999485,0.009963930499459405,0.05027971429091102,0.007860433328430805
439.48766353433155,0.10666488388123768,0.00487357719861783,0.007933867934684223,0.039867313960168,0.005900536130825083
440.62204225363257,0.10522800695774709,0.004789310204535924,0.008004114264744441,0.040080140001891695,0.0058815694713780925
512.8407052331659,0.09664653608760597,0.0045462964766335694,0.006966955280179523,0.0375765625709608,0.005538733028019283
439.36418100637445,0.10469044943869373,0.004851646827894052,0.007959998086451809,0.03930444758168448,0.0060733236260012815
442.08786127663495,0.10383974585007287,0.00486016353258955,0.007968510472276967,0.040304170905746145,0.005882105481383742
254.73214565568026,0.12461415892695872,0.005976814926582871,0.010108988383733919,0.04943247682200728,0.007988371578189072
256.2036834611684,0.126212876188492,0.006007211399970704,0.010177903175853487,0.05006347419960331,0.008097013464328855
257.2116809890014,0.1233107121490328,0.005986362144270711,0.009844894387928928,0.05070824806300354,0.008120896002277129
513.1100980041974,0.09635602872317081,0.0045240011829969385,0.007002821312324834,0.03850542953942521,0.005551831231798484
511.61212495942925,0.09654144386351246,0.004529255601104561,0.006963953939050604,0.03738550939507829,0.005525431493929565
438.8885937951457,0.10586533705341412,0.0048402975096164735,0.008020647091731524,0.03954916167758788,0.0059753556307453395
255.89131942091487,0.1248394179902485,0.005992849804952771,0.009908509627337393,0.04939990971587863,0.008022613353928528
510.430989171354,0.09605188039651855,0.004452076611994544,0.006923820586725964,0.03796093596278331,0.005473231183547139
257.21794016039416,0.12570156783292635,0.006026538988465057,0.010003850828693773,0.04995779219855462,0.008073398196192133
440.44867643442944,0.10401152180641064,0.004720094859548681,0.007878533803961502,0.039953936648962456,0.005956210712756181
512.4777678231844,0.09853535882931982,0.0044161071754118385,0.006925173627671165,0.03825310979879067,0.00543122401162081
513.1705043212327,0.09855617866130624,0.0044737760087894445,0.007077397487536073,0.0380827427768949,0.0054674280479110075
254.8350154174164,0.12628627225725925,0.0059614444436144115,0.009966823419302792,0.04912130637019843,0.008067584468301914
509.84907166209797,0.0980064581879558,0.004424015886444898,0.0068971409897033145,0.03795077854347268,0.005482818130473654
511.4284040055974,0.09828129414141182,0.00442926185196557,0.006933908321650792,0.03726348614653661,0.005585814035011475
511.01424151394093,0.09925006532965149,0.004525780456589906,0.007087634876063617,0.0379248366709065,0.005534152194209966
512.1088025310714,0.09892339097645922,0.004448182240284765,0.0069550732510950146,0.03875725758008125,0.0054138654214338595
513.6789311526899,0.09988775857817903,0.0044896721535651295,0.006869149044157285,0.0373524087701476,0.005466921764630926
510.56750622775996,0.09941614396406082,0.004542312774266511,0.006875333389986772,0.037814576648017004,0.005455318806236917
513.708628785722,0.09749359428125705,0.004473760416499461,0.006864380927068856,0.03724465799835515,0.005471933438927762
514.1783148972746,0.0970096824798262,0.004486235954167094,0.006928085369875132,0.038406795118526786,0.005579854361281385
256.6004238930133,0.12284035833416976,0.006105050173275497,0.009964608441319968,0.04991850450216908,0.007874008544025647
256.91076625385637,0.12708440553564584,0.006029732786915019,0.010008024481572514,0.0508881969286649,0.008114963080666877
510.50553658040485,0.0976421449201292,0.004565352970800659,0.00697026657828623,0.03762305858837071,0.005604858788961447
255.61068654534682,0.12741165829344792,0.005920013691419326,0.009813615014399374,0.04939965546703411,0.008015614647637384
509.78782765089136,0.09620060523002036,0.004520801936015956,0.007111177210307274,0.03819519481187673,0.00552427104599766
442.1646437893094,0.10613092000484808,0.004831336511286864,0.008108482180946685,0.03942987853151686,0.006074391611700015
